,anime_name,anime_genre,character_name,character_mbti_type,Characters Kept,Apple TV,Youtube,Rating (IMDb),Message
4711,Mob Psycho 100,Supernatural,Katsuya Serizawa,ISFJ,,,,8.5,
4712,Mob Psycho 100,Supernatural,Emi,ESFJ,,,,8.5,
4713,Mob Psycho 100,Supernatural,Tome Kurata,ENTP,,,,8.5,
4714,Mob Psycho 100,Supernatural,Tsuchiya,ESTJ,,,,8.5,
4715,Mob Psycho 100,Supernatural,Minori Asagiri,ESFP,,,,8.5,
4716,Mob Psycho 100,Supernatural,Shou Suzuki,ESFP,,,,8.5,
4717,Mob Psycho 100,Supernatural,Dimple,ESTP,,,,8.5,
4718,Mob Psycho 100,Supernatural,Shinji Kamuro,INFJ,,,,8.5,
4719,Mob Psycho 100,Supernatural,Tenga Onigawara,ESTP,,,,8.5,
4720,Mob Psycho 100,Supernatural,Momozo Takenaka,ISTP,,,,8.5,
4721,Mob Psycho 100,Supernatural,Muraki,ISTJ,,,,8.5,
4722,Mob Psycho 100,Supernatural,Mameta Inukawa,ESFJ,,,,8.5,
4723,Mob Psycho 100,Supernatural,Toshiki Minegishi,ISTP,,,,8.5,
4724,Mob Psycho 100,Supernatural,Nozomu Hatori,INTP,,,,8.5,
4725,Mob Psycho 100,Supernatural,Mr. Kageyama,ESFJ,,,,8.5,
4726,Mob Psycho 100,Supernatural,Shirihiko Saruta,ESFP,,,,8.5,
4727,Mob Psycho 100,Supernatural,Ishiguro,ESTJ,,,,8.5,
4728,Mob Psycho 100,Supernatural,Chihiro,ESFJ,,,,8.5,
4729,Mob Psycho 100,Supernatural,Jun Sagawa,ESTP,,,,8.5,
4730,Mob Psycho 100,Supernatural,Clark Newman,ESTJ,,,,8.5,
4731,Mob Psycho 100,Supernatural,Musashi Goda,ENFJ,,,,8.5,
4732,Mob Psycho 100,Supernatural,Ryou Shimazaki,ESTP,,,,8.5,
4733,Mob Psycho 100,Supernatural,Kaito Shiratori,ESFJ,,,,8.5,
4734,Mob Psycho 100,Supernatural,Keiji Mogami,INTJ,,,,8.5,
4735,Mob Psycho 100,Supernatural,Yusuke Sakurai,ISTJ,,,,8.5,
4736,Mob Psycho 100,Supernatural,Joseph,ESTP,,,,8.5,
4737,Mob Psycho 100,Supernatural,Mrs. Suzuki,INFP,,,,8.5,
4738,Mob Psycho 100,Supernatural,Human-Faced Dog (Tero),INTP,,,,8.5,
4739,Mob Psycho 100,Supernatural,Miyagawa,ESTP,,,,8.5,
4740,Mob Psycho 100,Supernatural,Sonic IDW Reigen,ENTP,,,,8.5,
4741,Mob Psycho 100,Supernatural,Megumu Koyama,ESTP,,,,8.5,
4742,Mob Psycho 100,Supernatural,Kirin Jodo,ESTJ,,,,8.5,
4743,Mob Psycho 100,Supernatural,Matsuo,ISFP,,,,8.5,
4744,Mob Psycho 100,Supernatural,Haruto Kijibayashi,INTP,,,,8.5,
4745,Mob Psycho 100,Supernatural,Psycho Helmet,ENFJ,,,,8.5,
4746,Mob Psycho 100,Supernatural,Hikaru Tokugawa,ISTJ,,,,8.5,
4747,Mob Psycho 100,Supernatural,Mukai,ENFP,,,,8.5,
4748,Mob Psycho 100,Supernatural,Takeuchi,ISTP,,,,8.5,
4749,Mob Psycho 100,Supernatural,Terada,ESFP,,,,8.5,
4750,Mob Psycho 100,Supernatural,Roshuto Dozen,ENTJ,,,,8.5,
4751,Mob Psycho 100,Supernatural,Mrs. Kageyama,ISTJ,,,,8.5,
4752,Mob Psycho 100,Supernatural,Rei Kurosaki,ISFP,,,,8.5,
4753,Mob Psycho 100,Supernatural,Go Asahi,ESFP,,,,8.5,
4754,Mob Psycho 100,Supernatural,Takeshi Hoshino,ESFJ,,,,8.5,
4755,Mob Psycho 100,Supernatural,Daichi Shiratori,ISFJ,,,,8.5,
4756,Mob Psycho 100,Supernatural,Muto,XXXX,,,,8.5,
4757,Mob Psycho 100,Supernatural,Kenji Mitsura,ENFP,,,,8.5,
4758,Mob Psycho 100,Supernatural,Hiroshi Shibata,ESFP,,,,8.5,
4759,Mob Psycho 100,Supernatural,Otsuki,INTP,,,,8.5,
4760,Mob Psycho 100,Supernatural,Fukuda,ESFJ,,,,8.5,
4761,Mob Psycho 100,Supernatural,Higashio,ESFP,,,,8.5,
4762,Mob Psycho 100,Supernatural,Udo (Wood),ESFP,,,,8.5,
4763,Mob Psycho 100,Supernatural,Banshomaru Shinra,ESFJ,,,,8.5,
4764,Mob Psycho 100,Supernatural,Mari,ESFP,,,,8.5,
4765,Mob Psycho 100,Supernatural,Hideki Yamamura,INTJ,,,,8.5,
4766,Mob Psycho 100,Supernatural,Hiroshi Kumagawa,INFP,,,,8.5,
4767,Mob Psycho 100,Supernatural,Ryohei Shimura,ESFP,,,,8.5,
4768,Mob Psycho 100,Supernatural,Tsuyoshi Edano,ESTP,,,,8.5,
4769,Mob Psycho 100,Supernatural,Ceiling Crasher,ISTP,,,,8.5,
4770,Mob Psycho 100,Supernatural,Taro,ESTJ,,,,8.5,
4771,Mob Psycho 100,Supernatural,Hanako,ESFP,,,,8.5,
4772,Mob Psycho 100,Supernatural,Reika Aoba,ESFJ,,,,8.5,
4773,Mob Psycho 100,Supernatural,Maki,ENFP,,,,8.5,
4774,Mob Psycho 100,Supernatural,Miki,ENFP,,,,8.5,
4775,Mob Psycho 100,Supernatural,Keiko,ISFJ,,,,8.5,
4776,Mob Psycho 100,Supernatural,Origo Hoshida,ENFJ,,,,8.5,
4777,Mob Psycho 100,Supernatural,Kuchisake-onna “The Dragger”,ENTJ,,,,8.5,
4778,Mob Psycho 100,Supernatural,Red Raincoat Guy,ESFP,,,,8.5,
4779,Mob Psycho 100,Supernatural,Ibogami Hot Springs Matron,ESFJ,,,,8.5,
4780,Mob Psycho 100,Supernatural,Takuya Kamuro,INTJ,,,,8.5,
4781,Mob Psycho 100,Supernatural,Tokidoki Reigen,ENTP,,,,8.5,
4782,Mob Psycho 100,Supernatural,Tokidoki Mob,INFP,,,,8.5,
4783,Mob Psycho 100,Supernatural,Haruaki Amakusa,ENFP,,,,8.5,
4784,Mob Psycho 100,Supernatural,Dash Granny,ESTP,,,,8.5,
4785,Mob Psycho 100,Supernatural,Mariko,XXXX,,,,8.5,
4786,Mob Psycho 100,Supernatural,???,ISTP,,,,8.5,
4787,Fairy Tail,Shounen,Natsu Dragneel,ESFP,,,,7.9,
4788,Fairy Tail,Shounen,Lucy Heartfilia,ENFJ,,,,7.9,
4789,Fairy Tail,Shounen,Jellal Fernandes,INFJ,,,,7.9,
4790,Fairy Tail,Shounen,Juvia Lockser,INFP,,,,7.9,
4791,Fairy Tail,Shounen,Erza Scarlet,ESTJ,,,,7.9,
4792,Fairy Tail,Shounen,Zeref Dragneel,INFP,,,,7.9,
4793,Fairy Tail,Shounen,Brandish μ,INFP,,,,7.9,
4794,Fairy Tail,Shounen,Acnologia,ENTJ,,,,7.9,
4795,Fairy Tail,Shounen,Aries,INFP,,,,7.9,
4796,Fairy Tail,Shounen,Levy McGarden,INFJ,,,,7.9,
4797,Fairy Tail,Shounen,Ultear Milkovich,INTJ,,,,7.9,
4798,Fairy Tail,Shounen,Angel / Sorano Aguria,INTP,,,,7.9,
4799,Fairy Tail,Shounen,Fairy Tail (Guild),ENFP,,,,7.9,
4800,Fairy Tail,Shounen,Selene,INFJ,,,,7.9,
4801,Fairy Tail,Shounen,Mavis Vermillion,INFJ,,,,7.9,
4802,Fairy Tail,Shounen,Mirajane Strauss,ENFJ,,,,7.9,
4803,Fairy Tail,Shounen,Wendy Marvell,ISFJ,,,,7.9,
4804,Fairy Tail,Shounen,Carla,INTJ,,,,7.9,
4805,Fairy Tail,Shounen,Fried Justine,ISTJ,,,,7.9,
4806,Fairy Tail,Shounen,Leo (Loke),ENTP,,,,7.9,
4807,Fairy Tail,Shounen,Mystogan (Edolas Jellal),INFJ,,,,7.9,
4808,Fairy Tail,Shounen,Gildarts Clive,ISTP,,,,7.9,
4809,Fairy Tail,Shounen,Yukino Agria,ISFJ,,,,7.9,
4810,Fairy Tail,Shounen,Anna Heartfilia,INFJ,,,,7.9,
4811,Fairy Tail,Shounen,Layla Heartfilia,XXXX,,,,7.9,
4812,Fairy Tail,Shounen,Michelle Lobster (Imitatia),ISFP,,,,7.9,
4813,Fairy Tail,Shounen,Kyôka,ESTJ,,,,7.9,
4814,Fairy Tail,Shounen,Edolas Levy,INTP,,,,7.9,
4815,Fairy Tail,Shounen,Storm Fullbuster,INTP,,,,7.9,
4816,Fairy Tail,Shounen,Yuka Suzuki,XXXX,,,,7.9,
4817,Fairy Tail,Shounen,Laxus Dreyar,ENTJ,,,,7.9,
4818,Fairy Tail,Shounen,Gray Fullbuster,ISTP,,,,7.9,
4819,Fairy Tail,Shounen,Gajeel Redfox,ISTP,,,,7.9,
4820,Fairy Tail,Shounen,Happy,ENFP,,,,7.9,
4821,Fairy Tail,Shounen,Seilah,INTP,,,,7.9,
4822,Fairy Tail,Shounen,Lyon Vastia,ENTJ,,,,7.9,
4823,Fairy Tail,Shounen,Rufus Lore,ENTJ,,,,7.9,
4824,Fairy Tail,Shounen,Lisanna Strauss,ESFJ,,,,7.9,
4825,Fairy Tail,Shounen,Flare Corona,ESFJ,,,,7.9,
4826,Fairy Tail,Shounen,Irene Belserion (Scarlet Scourge),ENTJ,,,,7.9,
4827,Fairy Tail,Shounen,Larcade Dragneel (White Dragneel),ENFJ,,,,7.9,
4828,Fairy Tail,Shounen,Nashi Dragneel,ENFP,,,,7.9,
4829,Fairy Tail,Shounen,Makarov Dreyar,ENFJ,,,,7.9,
4830,Fairy Tail,Shounen,Midnight (Macbeth),INTJ,,,,7.9,
4831,Fairy Tail,Shounen,Evergreen,ESTJ,,,,7.9,
4832,Fairy Tail,Shounen,Rogue Cheney,ISFJ,,,,7.9,
4833,Fairy Tail,Shounen,Kagura Mikazuchi,ISTJ,,,,7.9,
4834,Fairy Tail,Shounen,Meredy,ISFP,,,,7.9,
4835,Fairy Tail,Shounen,Panther Lily,ISTP,,,,7.9,
4836,Fairy Tail,Shounen,Elfman Strauss,ESFJ,,,,7.9,
4837,Fairy Tail,Shounen,Cana Alberona,ESTP,,,,7.9,
4838,Fairy Tail,Shounen,Virgo,ISFJ,,,,7.9,
4839,Fairy Tail,Shounen,Cobra (Erik),ESTP,,,,7.9,
4840,Fairy Tail,Shounen,Minerva Orland,ENTJ,,,,7.9,
4841,Fairy Tail,Shounen,Frosch,INFP,,,,7.9,
4842,Fairy Tail,Shounen,Ikaruga,ISTP,,,,7.9,
4843,Fairy Tail,Shounen,Sho,ENFP,,,,7.9,
4844,Fairy Tail,Shounen,Bickslow,ESTP,,,,7.9,
4845,Fairy Tail,Shounen,Sting Eucliffe,ESTP,,,,7.9,
4846,Fairy Tail,Shounen,Aquarius,ESTJ,,,,7.9,
4847,Fairy Tail,Shounen,Silver Fullbuster,ENFJ,,,,7.9,
4848,Fairy Tail,Shounen,Doranbalt / Mest Gryder,ENTP,,,,7.9,
4849,Fairy Tail,Shounen,Porlyusica,INTJ,,,,7.9,
4850,Fairy Tail,Shounen,Lamy,ENFP,,,,7.9,
4851,Fairy Tail,Shounen,Zera,INTJ,,,,7.9,
4852,Fairy Tail,Shounen,Cherrya Brendy,ESFJ,,,,7.9,
4853,Fairy Tail,Shounen,Ichiya Vandarei Kotobuki,ESFP,,,,7.9,
4854,Fairy Tail,Shounen,Toma E. Fiore,ESFJ,,,,7.9,
4855,Fairy Tail,Shounen,Arcadios,ISTJ,,,,7.9,
4856,Fairy Tail,Shounen,Ur,ESFP,,,,7.9,
4857,Fairy Tail,Shounen,Taurus,ESFJ,,,,7.9,
4858,Fairy Tail,Shounen,Karen Lilica,ESTJ,,,,7.9,
4859,Fairy Tail,Shounen,Natsu Dragion,ISFP,,,,7.9,
4860,Fairy Tail,Shounen,Edolas Gajeel,ISTJ,,,,7.9,
4861,Fairy Tail,Shounen,Erza NightWalker,ESTJ,,,,7.9,
4862,Fairy Tail,Shounen,Hughes,ENTP,,,,7.9,
4863,Fairy Tail,Shounen,Kinana (Cubellios),ISFJ,,,,7.9,
4864,Fairy Tail,Shounen,Simon,ISFJ,,,,7.9,
4865,Fairy Tail,Shounen,Hoteye (Richard Buchanan),ESFJ,,,,7.9,
4866,Fairy Tail,Shounen,Millianna,ESFP,,,,7.9,
4867,Fairy Tail,Shounen,Romeo Conbolt,ESFP,,,,7.9,
4868,Fairy Tail,Shounen,Bisca Connel (née Moulin),ISTJ,,,,7.9,
4869,Fairy Tail,Shounen,Alzack Connell,ISTP,,,,7.9,
4870,Fairy Tail,Shounen,Warrod Sequen,ENFJ,,,,7.9,
4871,Fairy Tail,Shounen,Yuri Dreyar,ESTP,,,,7.9,
4872,Fairy Tail,Shounen,Hades (Precht Gaebolg),INTJ,,,,7.9,
4873,Fairy Tail,Shounen,Jude Heartfilia,ESTJ,,,,7.9,
4874,Fairy Tail,Shounen,August,INTJ,,,,7.9,
4875,Fairy Tail,Shounen,Brain /zéro,ENTJ,,,,7.9,
4876,Fairy Tail,Shounen,Jackal,ENTP,,,,7.9,
4877,Fairy Tail,Shounen,Mard Geer Tartaros,INTJ,,,,7.9,
4878,Fairy Tail,Shounen,Ajeel Raml,ESTP,,,,7.9,
4879,Fairy Tail,Shounen,Dimaria Yesta,ESTP,,,,7.9,
4880,Fairy Tail,Shounen,Jacob Lessio,ISTJ,,,,7.9,
4881,Fairy Tail,Shounen,Neinhart,ENTP,,,,7.9,
4882,Fairy Tail,Shounen,Bloodman,ISTP,,,,7.9,
4883,Fairy Tail,Shounen,God Serena,ENTP,,,,7.9,
4884,Fairy Tail,Shounen,Wall Eehto,ENTP,,,,7.9,
4885,Fairy Tail,Shounen,Ki-su / Keyes,ENTP,,,,7.9,
4886,Fairy Tail,Shounen,Tempester,INTP,,,,7.9,
4887,Fairy Tail,Shounen,Ezel,ESTP,,,,7.9,
4888,Fairy Tail,Shounen,Torafuzar,ISTJ,,,,7.9,
4889,Fairy Tail,Shounen,Franmalth,ESFP,,,,7.9,
4890,Fairy Tail,Shounen,Igneel,ENFJ,,,,7.9,
4891,Fairy Tail,Shounen,Lector,ENTP,,,,7.9,
4892,Fairy Tail,Shounen,Bluenote Stinger,ISTJ,,,,7.9,
4893,Fairy Tail,Shounen,Grandiné,ESFJ,,,,7.9,
4894,Fairy Tail,Shounen,Celestial Spirit King,ENFJ,,,,7.9,
4895,Fairy Tail,Shounen,Jura Neekis,ISFJ,,,,7.9,
4896,Fairy Tail,Shounen,Jerome,INTJ,,,,7.9,
4897,Fairy Tail,Shounen,Yajima,INFJ,,,,7.9,
4898,Fairy Tail,Shounen,Ivan Dreyar / Alexei,ESTJ,,,,7.9,
4899,Fairy Tail,Shounen,Sherry Blendy,ENFP,,,,7.9,
4900,Fairy Tail,Shounen,Atlas Flame,ISTP,,,,7.9,
4901,Fairy Tail,Shounen,Jienma Orlando,ESTJ,,,,7.9,
4902,Fairy Tail,Shounen,Azuma,ENTJ,,,,7.9,
4903,Fairy Tail,Shounen,Lahar,ISTJ,,,,7.9,
4904,Fairy Tail,Shounen,Hisui E. Fiore,ENFJ,,,,7.9,
4905,Fairy Tail,Shounen,Asuka Connell,ENFP,,,,7.9,
4906,Fairy Tail,Shounen,Ignia,INTP,,,,7.9,
4907,Fairy Tail,Shounen,Zancrow,ESTP,,,,7.9,
4908,Fairy Tail,Shounen,José Pora,ENTJ,,,,7.9,
4909,Fairy Tail,Shounen,Touka,ESTJ,,,,7.9,
4910,Fairy Tail,Shounen,Laki Olietta,ENTP,,,,7.9,
4911,Fairy Tail,Shounen,Macao Conbolt,ESFP,,,,7.9,
4912,Fairy Tail,Shounen,Wakaba Mine,ESTP,,,,7.9,
4913,Fairy Tail,Shounen,Jet,ESTP,,,,7.9,
4914,Fairy Tail,Shounen,Droy,ISFP,,,,7.9,
4915,Fairy Tail,Shounen,Max Aloze,ENTP,,,,7.9,
4916,Fairy Tail,Shounen,Warren Rocko,ISFJ,,,,7.9,
4917,Fairy Tail,Shounen,Hibiki Leytis,ENTP,,,,7.9,
4918,Fairy Tail,Shounen,Mercephobia,INFJ,,,,7.9,
4919,Fairy Tail,Shounen,Ren Akatsuki,ISTP,,,,7.9,
4920,Fairy Tail,Shounen,Mister Sol,ESTJ,,,,7.9,
4921,Fairy Tail,Shounen,Arlock,INFJ,,,,7.9,
4922,Fairy Tail,Shounen,Mary,ESFP,,,,7.9,
4923,Fairy Tail,Shounen,Georg Reizen,ENTJ,,,,7.9,
4924,Fairy Tail,Shounen,Kiria,ESTP,,,,7.9,
4925,Fairy Tail,Shounen,Madmole,ISTJ,,,,7.9,
4926,Fairy Tail,Shounen,Skullion Raider,ENTJ,,,,7.9,
4927,Fairy Tail,Shounen,Karameel,ISTJ,,,,7.9,
4928,Fairy Tail,Shounen,Invel Yura (Winter General),ISTJ,,,,7.9,
4929,Fairy Tail,Shounen,Cancer,ENFP,,,,7.9,
4930,Fairy Tail,Shounen,Sagittarius,ISTJ,,,,7.9,
4931,Fairy Tail,Shounen,Scorpio,ESTP,,,,7.9,
4932,Fairy Tail,Shounen,Gemini,ENTP,,,,7.9,
4933,Fairy Tail,Shounen,Capricorn,ISTJ,,,,7.9,
4934,Fairy Tail,Shounen,Rustyrose,ESTP,,,,7.9,
4935,Fairy Tail,Shounen,Kain Hikaru,ESFP,,,,7.9,
4936,Fairy Tail,Shounen,Ophiuchus,ENTJ,,,,7.9,
4937,Fairy Tail,Shounen,Libra,ISFJ,,,,7.9,
4938,Fairy Tail,Shounen,Pisces,ISFP,,,,7.9,
4939,Fairy Tail,Shounen,Vidaldus Taka,ENTP,,,,7.9,
4940,Fairy Tail,Shounen,Owl,ENTP,,,,7.9,
4941,Fairy Tail,Shounen,Braiya / Briar,ESTP,,,,7.9,
4942,Fairy Tail,Shounen,Totomaru,XXXX,,,,7.9,
4943,Fairy Tail,Shounen,Bora,ESTP,,,,7.9,
4944,Fairy Tail,Shounen,Eligoal,ENTJ,,,,7.9,
4945,Fairy Tail,Shounen,Jenny Rearlight,ESTP,,,,7.9,
4946,Fairy Tail,Shounen,Eve Tearm,ESFP,,,,7.9,
4947,Fairy Tail,Shounen,Ebar,ESTP,,,,7.9,
4948,Fairy Tail,Shounen,Lucy Ashley,ESTP,,,,7.9,
4949,Fairy Tail,Shounen,Gray Surge,INFP,,,,7.9,
4950,Fairy Tail,Shounen,Edolas Wendy,ISTP,,,,7.9,
4951,Fairy Tail,Shounen,Edolas Juvia,ESTJ,,,,7.9,
4952,Fairy Tail,Shounen,Edolas Cana,ISFJ,,,,7.9,
4953,Fairy Tail,Shounen,Wally Buchanan,ISTP,,,,7.9,
4954,Fairy Tail,Shounen,Edolas Elfman,ISFP,,,,7.9,
4955,Fairy Tail,Shounen,Sugar Boy,ESFP,,,,7.9,
4956,Fairy Tail,Shounen,Coco,ESFP,,,,7.9,
4957,Fairy Tail,Shounen,Faris,ISFP,,,,7.9,
4958,Fairy Tail,Shounen,Racer (Sawyer),ESTP,,,,7.9,
4959,Fairy Tail,Shounen,Lamia Scale (Guild),ESTJ,,,,7.9,
4960,Fairy Tail,Shounen,Blue Pegasus (Guild),ESFP,,,,7.9,
4961,Fairy Tail,Shounen,Sabertooth (Guild),ESTP,,,,7.9,
4962,Fairy Tail,Shounen,Mermaid Heel (Guild),ISTJ,,,,7.9,
4963,Fairy Tail,Shounen,Phantom Lord (Guild),ESTP,,,,7.9,
4964,Fairy Tail,Shounen,Cait Shelter (Guild),ISFJ,,,,7.9,
4965,Fairy Tail,Shounen,Youko,ENTP,,,,7.9,
4966,Fairy Tail,Shounen,Hakune,INFJ,,,,7.9,
4967,Fairy Tail,Shounen,Mimi,ESFJ,,,,7.9,
4968,Fairy Tail,Shounen,Tartaros (guild),ISTJ,,,,7.9,
4969,Fairy Tail,Shounen,Daphne,ENTP,,,,7.9,
4970,Fairy Tail,Shounen,Mary Hughes,ESTP,,,,7.9,
4971,Fairy Tail,Shounen,Byro Caracy,ESTJ,,,,7.9,
4972,Fairy Tail,Shounen,Lulu,ISFJ,,,,7.9,
4973,Fairy Tail,Shounen,Elefseria,ISTP,,,,7.9,
4974,Fairy Tail,Shounen,Haku,ESFP,,,,7.9,
4975,Fairy Tail,Shounen,Misaki,ISTP,,,,7.9,
4976,Fairy Tail,Shounen,Kirin,XXXX,,,,7.9,
4977,Fairy Tail,Shounen,Marin Hollow,ESFJ,,,,7.9,
4978,Fairy Tail,Shounen,Siegrain Fernandes (Illusion),ENTJ,,,,7.9,
4979,Fairy Tail,Shounen,Kurodoa,ENTP,,,,7.9,
4980,Fairy Tail,Shounen,Heine Lunasea,ISTJ,,,,7.9,
4981,Fairy Tail,Shounen,Olga Nanagia,ENFP,,,,7.9,
4982,Fairy Tail,Shounen,Juliet Sun,ESFJ,,,,7.9,
4983,Fairy Tail,Shounen,Toby Orrolta,ESTP,,,,7.9,
4984,Fairy Tail,Shounen,Bob,ESFJ,,,,7.9,
4985,Fairy Tail,Shounen,Bacchus Groh,ESTP,,,,7.9,
4986,Fairy Tail,Shounen,Goldmine,ENTP,,,,7.9,
4987,Fairy Tail,Shounen,Risley Law,ENFP,,,,7.9,
4988,Fairy Tail,Shounen,Araña Webb,ISTJ,,,,7.9,
4989,Fairy Tail,Shounen,Beth Vanderwood,ISFJ,,,,7.9,
4990,Fairy Tail,Shounen,Ooba Babasama,ENFP,,,,7.9,
4991,Fairy Tail,Shounen,Shagotte,INFJ,,,,7.9,
4992,Fairy Tail,Shounen,Nichiya,ESFP,,,,7.9,
4993,Fairy Tail,Shounen,Reedus Jonah,INFP,,,,7.9,
4994,Fairy Tail,Shounen,Nab Lasaro,ENFP,,,,7.9,
4995,Fairy Tail,Shounen,Vijeeter Ecor,ISFP,,,,7.9,
4996,Fairy Tail,Shounen,Quatro Cerberus (guild),XXXX,,,,7.9,
4997,Fairy Tail,Shounen,Aria,ESFJ,,,,7.9,
4998,Fairy Tail,Shounen,Sol,ESTJ,,,,7.9,
4999,Fairy Tail,Shounen,Twilight Ogre,XXXX,,,,7.9,
5000,Fairy Tail,Shounen,Raven Tail (Guild),XXXX,,,,7.9,
5001,Fairy Tail,Shounen,Orochi's Fin (Guild),XXXX,,,,7.9,
5002,Fairy Tail,Shounen,Beast Master,XXXX,,,,7.9,
5003,Fairy Tail,Shounen,Sherria Blendy,ESFJ,,,,7.9,
5004,Fairy Tail,Shounen,Ziemma Orland,XXXX,,,,7.9,
5005,Fairy Tail,Shounen,Fukuro,ENFP,,,,7.9,
5006,Fairy Tail,Shounen,Oración Seis,XXXX,,,,7.9,
5007,Fairy Tail,Shounen,Grimoire Heart (Guild),XXXX,,,,7.9,
5008,Fairy Tail,Shounen,Crime Sorcière (Guild),XXXX,,,,7.9,
5009,Fairy Tail,Shounen,Faust,ISTJ,,,,7.9,
5010,Hetalia: Axis Powers,Comedy,America,ESFP,,,,7.1,
5011,Hetalia: Axis Powers,Comedy,Russia,INFP,,,,7.1,
5012,Hetalia: Axis Powers,Comedy,England,INTJ,,,,7.1,
5013,Hetalia: Axis Powers,Comedy,Germany,ISTJ,,,,7.1,
5014,Hetalia: Axis Powers,Comedy,France,ESFP,,,,7.1,
5015,Hetalia: Axis Powers,Comedy,2P Italy,ENTJ,,,,7.1,
5016,Hetalia: Axis Powers,Comedy,Prussia,ESTP,,,,7.1,
5017,Hetalia: Axis Powers,Comedy,Japan,INFJ,,,,7.1,
5018,Hetalia: Axis Powers,Comedy,Italy,ENFP,,,,7.1,
5019,Hetalia: Axis Powers,Comedy,Belarus,ISFP,,,,7.1,
5020,Hetalia: Axis Powers,Comedy,Denmark,ESTP,,,,7.1,
5021,Hetalia: Axis Powers,Comedy,Austria,INTP,,,,7.1,
5022,Hetalia: Axis Powers,Comedy,Romano,ISFP,,,,7.1,
5023,Hetalia: Axis Powers,Comedy,China,ESFJ,,,,7.1,
5024,Hetalia: Axis Powers,Comedy,Vietnam,ISTP,,,,7.1,
5025,Hetalia: Axis Powers,Comedy,Ukraine,ESFJ,,,,7.1,
5026,Hetalia: Axis Powers,Comedy,Netherlands,ISTJ,,,,7.1,
5027,Hetalia: Axis Powers,Comedy,2P Japan,INTJ,,,,7.1,
5028,Hetalia: Axis Powers,Comedy,Poland,ENFP,,,,7.1,
5029,Hetalia: Axis Powers,Comedy,Canada,ISFP,,,,7.1,
5030,Hetalia: Axis Powers,Comedy,Finland,INFP,,,,7.1,
5031,Hetalia: Axis Powers,Comedy,Spain,ENFP,,,,7.1,
5032,Hetalia: Axis Powers,Comedy,Sweden,ISFJ,,,,7.1,
5033,Hetalia: Axis Powers,Comedy,Greece,INTP,,,,7.1,
5034,Hetalia: Axis Powers,Comedy,Latvia,INFP,,,,7.1,
5035,Hetalia: Axis Powers,Comedy,Liechtenstein,ISFJ,,,,7.1,
5036,Hetalia: Axis Powers,Comedy,Singapore,ESTJ,,,,7.1,
5037,Hetalia: Axis Powers,Comedy,Nyotalia Canada,INFP,,,,7.1,
5038,Hetalia: Axis Powers,Comedy,Lithuania,ISFJ,,,,7.1,
5039,Hetalia: Axis Powers,Comedy,South Korea,ESFP,,,,7.1,
5040,Hetalia: Axis Powers,Comedy,Ireland,ENTP,,,,7.1,
5041,Hetalia: Axis Powers,Comedy,Czech Republic,ESTJ,,,,7.1,
5042,Hetalia: Axis Powers,Comedy,2p!Russia,ISTJ,,,,7.1,
5043,Hetalia: Axis Powers,Comedy,Taiwan,ENFP,,,,7.1,
5044,Hetalia: Axis Powers,Comedy,Macau,INTP,,,,7.1,
5045,Hetalia: Axis Powers,Comedy,Germania,INTJ,,,,7.1,
5046,Hetalia: Axis Powers,Comedy,Malaysia,ENFP,,,,7.1,
5047,Hetalia: Axis Powers,Comedy,Hong Kong,INTP,,,,7.1,
5048,Hetalia: Axis Powers,Comedy,Thailand,ISFJ,,,,7.1,
5049,Hetalia: Axis Powers,Comedy,Holy Roman Empire,ISTJ,,,,7.1,
5050,Hetalia: Axis Powers,Comedy,Nyotalia America,ESFP,,,,7.1,
5051,Hetalia: Axis Powers,Comedy,2p!America,ESTP,,,,7.1,
5052,Hetalia: Axis Powers,Comedy,Persia,ENTP,,,,7.1,
5053,Hetalia: Axis Powers,Comedy,Norway,INTP,,,,7.1,
5054,Hetalia: Axis Powers,Comedy,Iceland,INTP,,,,7.1,
5055,Hetalia: Axis Powers,Comedy,Portugal,ENFJ,,,,7.1,
5056,Hetalia: Axis Powers,Comedy,Indonesia,ISFP,,,,7.1,
5057,Hetalia: Axis Powers,Comedy,Philippines,ESFP,,,,7.1,
5058,Hetalia: Axis Powers,Comedy,Switzerland,ISTJ,,,,7.1,
5059,Hetalia: Axis Powers,Comedy,Bulgaria,ESTP,,,,7.1,
5060,Hetalia: Axis Powers,Comedy,Hungary,ENFJ,,,,7.1,
5061,Hetalia: Axis Powers,Comedy,2P England,ESFJ,,,,7.1,
5062,Hetalia: Axis Powers,Comedy,Estonia,INTP,,,,7.1,
5063,Hetalia: Axis Powers,Comedy,Turkey,ENTJ,,,,7.1,
5064,Hetalia: Axis Powers,Comedy,Romania,ENTP,,,,7.1,
5065,Hetalia: Axis Powers,Comedy,Belgium,ESFJ,,,,7.1,
5066,Hetalia: Axis Powers,Comedy,Slovakia,ENFP,,,,7.1,
5067,Hetalia: Axis Powers,Comedy,Monaco,INFJ,,,,7.1,
5068,Hetalia: Axis Powers,Comedy,Australia,ESTP,,,,7.1,
5069,Hetalia: Axis Powers,Comedy,Sealand,ENFP,,,,7.1,
5070,Hetalia: Axis Powers,Comedy,Luxembourg,INTJ,,,,7.1,
5071,Hetalia: Axis Powers,Comedy,Seychelles,ESFP,,,,7.1,
5072,Hetalia: Axis Powers,Comedy,Egypt,INFJ,,,,7.1,
